name,date,hour,count
south-park-nb-2017,2017-09-09,9,5
south-park-nb-2017,2017-09-09,10,6
south-park-nb-2017,2017-09-09,11,10
south-park-nb-2017,2017-09-09,12,4
south-park-nb-2017,2017-09-09,13,3
south-park-nb-2017,2017-09-09,14,8
south-park-nb-2017,2017-09-09,15,3
south-park-nb-2017,2017-09-09,16,7
south-park-nb-2017,2017-09-09,17,12
south-park-nb-2017,2017-09-09,18,4
south-park-nb-2017,2017-09-09,19,1
south-park-nb-2017,2017-09-09,20,2
south-park-nb-2017,2017-09-09,21,3
south-park-nb-2017,2017-09-09,22,1
south-park-nb-2017,2017-09-09,23,6
south-park-nb-2017,2017-09-10,0,1
south-park-nb-2017,2017-09-10,1,0
south-park-nb-2017,2017-09-10,2,0
south-park-nb-2017,2017-09-10,3,0
south-park-nb-2017,2017-09-10,4,0
south-park-nb-2017,2017-09-10,5,0
south-park-nb-2017,2017-09-10,6,0
south-park-nb-2017,2017-09-10,7,3
south-park-nb-2017,2017-09-10,8,4
south-park-nb-2017,2017-09-10,9,3
south-park-nb-2017,2017-09-10,10,7
south-park-nb-2017,2017-09-10,11,5
south-park-nb-2017,2017-09-10,12,7
south-park-nb-2017,2017-09-10,13,8
south-park-nb-2017,2017-09-10,14,4
south-park-nb-2017,2017-09-10,15,3
south-park-nb-2017,2017-09-10,16,6
south-park-nb-2017,2017-09-10,17,9
south-park-nb-2017,2017-09-10,18,7
south-park-nb-2017,2017-09-10,19,3
south-park-nb-2017,2017-09-10,20,2
south-park-nb-2017,2017-09-10,21,2
south-park-nb-2017,2017-09-10,22,1
south-park-nb-2017,2017-09-10,23,2
south-park-nb-2017,2017-09-11,0,0
south-park-nb-2017,2017-09-11,1,0
south-park-nb-2017,2017-09-11,2,0
south-park-nb-2017,2017-09-11,3,0
south-park-nb-2017,2017-09-11,4,0
south-park-nb-2017,2017-09-11,5,1
south-park-nb-2017,2017-09-11,6,0
south-park-nb-2017,2017-09-11,7,5
south-park-nb-2017,2017-09-11,8,14
south-park-nb-2017,2017-09-11,9,6
south-park-nb-2017,2017-09-11,10,3
south-park-nb-2017,2017-09-11,11,8
south-park-nb-2017,2017-09-11,12,4
south-park-nb-2017,2017-09-11,13,4
south-park-nb-2017,2017-09-11,14,2
south-park-nb-2017,2017-09-11,15,2
south-park-nb-2017,2017-09-11,16,8
south-park-nb-2017,2017-09-11,17,16
south-park-nb-2017,2017-09-11,18,2
south-park-nb-2017,2017-09-11,19,1
south-park-nb-2017,2017-09-11,20,2
south-park-nb-2017,2017-09-11,21,1
south-park-nb-2017,2017-09-11,22,4
south-park-nb-2017,2017-09-11,23,1
south-park-nb-2017,2017-09-12,0,0
south-park-nb-2017,2017-09-12,1,0
south-park-nb-2017,2017-09-12,2,0
south-park-nb-2017,2017-09-12,3,1
south-park-nb-2017,2017-09-12,4,0
south-park-nb-2017,2017-09-12,5,0
south-park-nb-2017,2017-09-12,6,1
south-park-nb-2017,2017-09-12,7,6
south-park-nb-2017,2017-09-12,8,16
south-park-nb-2017,2017-09-12,9,4
south-park-nb-2017,2017-09-12,10,5
south-park-nb-2017,2017-09-12,11,12
south-park-nb-2017,2017-09-12,12,27
south-park-nb-2017,2017-09-12,13,11
south-park-nb-2017,2017-09-12,14,5
south-park-nb-2017,2017-09-12,15,5
south-park-nb-2017,2017-09-12,16,14
south-park-nb-2017,2017-09-12,17,2
south-park-nb-2017,2017-09-12,18,6
south-park-nb-2017,2017-09-12,19,3
south-park-nb-2017,2017-09-12,20,2
south-park-nb-2017,2017-09-12,21,1
south-park-nb-2017,2017-09-12,22,1
south-park-nb-2017,2017-09-12,23,0
south-park-nb-2017,2017-09-13,0,0
south-park-nb-2017,2017-09-13,1,0
south-park-nb-2017,2017-09-13,2,0
south-park-nb-2017,2017-09-13,3,0
south-park-nb-2017,2017-09-13,4,0
south-park-nb-2017,2017-09-13,5,1
south-park-nb-2017,2017-09-13,6,1
south-park-nb-2017,2017-09-13,7,2
south-park-nb-2017,2017-09-13,8,16
south-park-nb-2017,2017-09-13,9,8
south-park-nb-2017,2017-09-13,10,2
south-park-nb-2017,2017-09-13,11,6
south-park-nb-2017,2017-09-13,12,2
south-park-nb-2017,2017-09-13,13,3
south-park-nb-2017,2017-09-13,14,2
south-park-nb-2017,2017-09-13,15,4
south-park-nb-2017,2017-09-13,16,7
south-park-nb-2017,2017-09-13,17,7
south-park-nb-2017,2017-09-13,18,7
south-park-nb-2017,2017-09-13,19,9
south-park-nb-2017,2017-09-13,20,1
south-park-nb-2017,2017-09-13,21,5
south-park-nb-2017,2017-09-13,22,2
south-park-nb-2017,2017-09-13,23,0
south-park-nb-2017,2017-09-14,0,1
south-park-nb-2017,2017-09-14,1,0
south-park-nb-2017,2017-09-14,2,0
south-park-nb-2017,2017-09-14,3,0
south-park-nb-2017,2017-09-14,4,0
south-park-nb-2017,2017-09-14,5,1
south-park-nb-2017,2017-09-14,6,1
south-park-nb-2017,2017-09-14,7,6
south-park-nb-2017,2017-09-14,8,17
south-park-nb-2017,2017-09-14,9,8
south-park-nb-2017,2017-09-14,10,9
south-park-nb-2017,2017-09-14,11,8
south-park-nb-2017,2017-09-14,12,10
south-park-nb-2017,2017-09-14,13,1
south-park-nb-2017,2017-09-14,14,18
south-park-nb-2017,2017-09-14,15,7
south-park-nb-2017,2017-09-14,16,8
south-park-nb-2017,2017-09-14,17,7
south-park-nb-2017,2017-09-14,18,7
south-park-nb-2017,2017-09-14,19,7
south-park-nb-2017,2017-09-14,20,3
south-park-nb-2017,2017-09-14,21,5
south-park-nb-2017,2017-09-14,22,3
south-park-nb-2017,2017-09-14,23,2
south-park-nb-2017,2017-09-15,0,1
south-park-nb-2017,2017-09-15,1,0
south-park-nb-2017,2017-09-15,2,1
south-park-nb-2017,2017-09-15,3,0
south-park-nb-2017,2017-09-15,4,1
south-park-nb-2017,2017-09-15,5,0
south-park-nb-2017,2017-09-15,6,1
south-park-nb-2017,2017-09-15,7,7
